latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.21302,21.06608,311.18,4.5,1.95,5/11/2023,1312,A,59,6.1NRT,299.06,51.79,D
-11.21323,21.06131,312.04,4.5,1.95,5/11/2023,1312,A,62,6.1NRT,299.03,57.55,D
-11.80201,16.97476,314.71,2.12,1.42,5/11/2023,1312,A,65,6.1NRT,303.08,19.69,D
-12.02301,15.00427,311.68,1.5,1.21,5/11/2023,1312,A,41,6.1NRT,300.44,9.51,D
-11.14822,19.93737,309.22,3.71,1.8,5/11/2023,1312,A,51,6.1NRT,298.92,29.17,D
-11.15431,19.90399,310.01,3.68,1.8,5/11/2023,1312,A,54,6.1NRT,299.43,32.45,D
-11.15534,19.93075,312.86,3.71,1.8,5/11/2023,1312,A,63,6.1NRT,298.93,47.1,D
-11.76928,15.91784,322.06,1.77,1.3,5/11/2023,1312,A,76,6.1NRT,302.06,30.57,D
-11.77192,15.90192,310.91,1.76,1.3,5/11/2023,1312,A,43,6.1NRT,299.43,8.49,D
-11.77452,15.88618,316.02,1.76,1.3,5/11/2023,1312,A,59,6.1NRT,301.02,16.64,D
-11.45083,15.90384,318.11,1.79,1.31,5/11/2023,1312,A,71,6.1NRT,303.14,19.77,D
-11.45342,15.88782,326,1.78,1.31,5/11/2023,1312,A,80,6.1NRT,305.07,39.23,D
-11.2962,16.62026,322.27,2.04,1.39,5/11/2023,1312,A,76,6.1NRT,301.42,40.27,D
-11.38726,15.92646,315.59,1.8,1.31,5/11/2023,1312,A,63,6.1NRT,303.4,13.54,D
-11.37211,15.87393,316.16,1.78,1.31,5/11/2023,1312,A,49,6.1NRT,304.15,13.68,D
-11.35515,15.93204,314.99,1.8,1.32,5/11/2023,1312,A,60,6.1NRT,302.83,12.68,D
-11.30124,16.04079,318.37,1.84,1.33,5/11/2023,1312,A,62,6.1NRT,303.92,18.31,D
-11.33072,15.8615,319.14,1.78,1.31,5/11/2023,1312,A,40,6.1NRT,303.89,17.89,D
-11.29763,15.98939,319.49,1.82,1.32,5/11/2023,1312,A,49,6.1NRT,302.59,20.43,D
-11.31911,15.85946,324.44,1.78,1.31,5/11/2023,1312,A,79,6.1NRT,304.5,31.55,D
-11.34272,15.7162,332.71,1.74,1.29,5/11/2023,1312,A,85,6.1NRT,304.26,58.58,D
-11.31809,15.79362,315.69,1.76,1.3,5/11/2023,1312,A,62,6.1NRT,302.66,16.69,D
-11.32063,15.77834,322.81,1.76,1.3,5/11/2023,1312,A,77,6.1NRT,301.09,31.99,D
-11.32854,15.73054,316.66,1.74,1.29,5/11/2023,1312,A,65,6.1NRT,303.11,20.02,D
-11.26975,15.81103,312.14,1.77,1.3,5/11/2023,1312,A,49,6.1NRT,300.34,11.23,D
-11.21543,16.07055,318.07,1.86,1.33,5/11/2023,1312,A,71,6.1NRT,306.2,21.91,D
-11.21814,16.054,318.58,1.85,1.33,5/11/2023,1312,A,70,6.1NRT,305.47,22.47,D
-11.23071,15.90382,321.39,1.8,1.32,5/11/2023,1312,A,75,6.1NRT,305.15,27.97,D
-11.25439,15.7594,312.15,1.76,1.3,5/11/2023,1312,A,58,6.1NRT,300.92,12.29,D
-11.21706,15.76977,316.52,1.76,1.3,5/11/2023,1312,A,68,6.1NRT,301.41,19.3,D
-11.21973,15.75377,310.6,1.76,1.3,5/11/2023,1312,A,31,6.1NRT,299.99,8.01,D
-11.21012,15.76286,326.13,1.76,1.3,5/11/2023,1312,A,80,6.1NRT,302.58,39.43,D
-10.41516,20.21535,321.02,4.03,1.86,5/11/2023,1312,A,76,6.1NRT,300.04,100.79,D
-11.15188,15.9017,316.07,1.81,1.32,5/11/2023,1312,A,61,6.1NRT,302.91,18.27,D
-11.19014,15.5227,310.95,1.69,1.28,5/11/2023,1312,A,54,6.1NRT,299.73,10.53,D
-11.11402,15.91249,314.48,1.81,1.32,5/11/2023,1312,A,65,6.1NRT,301.21,17.87,D
-11.13448,15.71756,328.95,1.75,1.3,5/11/2023,1312,A,83,6.1NRT,304.47,46.04,D
-11.13476,15.72702,320.08,1.76,1.3,5/11/2023,1312,A,71,6.1NRT,303.53,24.93,D
-11.1373,15.71099,323.32,1.75,1.3,5/11/2023,1312,A,78,6.1NRT,302.41,32.58,D
-11.07959,15.70167,314.22,1.75,1.3,5/11/2023,1312,A,64,6.1NRT,302.78,15.39,D
-11.03184,15.77495,314.41,1.78,1.31,5/11/2023,1312,A,65,6.1NRT,302.55,15.97,D
-10.95212,15.92344,314.46,1.83,1.32,5/11/2023,1312,A,65,6.1NRT,301.23,18.21,D
-10.9503,15.78854,312.05,1.79,1.31,5/11/2023,1312,A,58,6.1NRT,301.49,12.06,D
-10.93974,15.79666,314.47,1.79,1.31,5/11/2023,1312,A,61,6.1NRT,303.29,16.04,D
-11.04247,15.07325,317.59,1.58,1.24,5/11/2023,1312,A,61,6.1NRT,305,16.36,D
-11.02046,15.06966,319.34,1.58,1.24,5/11/2023,1312,A,71,6.1NRT,306.1,18.67,D
-10.10196,19.29598,318.95,3.47,1.75,5/11/2023,1312,A,72,6.1NRT,301.07,61.41,D
-10.10739,19.26506,316.62,3.45,1.75,5/11/2023,1312,A,62,6.1NRT,301.01,46.67,D
-9.66716,20.92374,342.88,4.71,1.99,5/11/2023,1312,A,92,6.1NRT,300.54,403.79,D
-9.6592,20.95786,317.46,4.75,1.99,5/11/2023,1312,A,71,6.1NRT,297.85,96.84,D
-9.66673,20.91558,340.07,4.71,1.99,5/11/2023,1312,A,90,6.1NRT,300.61,359.25,D
-9.59186,20.73082,334.35,4.57,1.96,5/11/2023,1312,A,87,6.1NRT,301.92,256.28,D
-9.62878,20.53118,323,4.41,1.93,5/11/2023,1312,A,31,6.1NRT,302.43,90.78,D
-9.63601,20.492,328.79,4.38,1.93,5/11/2023,1312,A,83,6.1NRT,303.25,135.53,D
-9.73153,19.97178,310.41,3.97,1.85,5/11/2023,1312,A,54,6.1NRT,299.22,35.23,D
-9.74363,19.969,310.42,3.97,1.85,5/11/2023,1312,A,54,6.1NRT,299.42,35.19,D
-9.58525,20.76707,314.9,4.61,1.97,5/11/2023,1312,A,62,6.1NRT,300.18,63.89,D
-9.59254,20.72619,330.5,4.57,1.96,5/11/2023,1312,A,84,6.1NRT,301.68,209.92,D
-9.62813,20.52628,324.72,4.41,1.93,5/11/2023,1312,A,62,6.1NRT,302.52,115.74,D
-9.63512,20.48694,330.09,4.38,1.93,5/11/2023,1312,A,84,6.1NRT,303.44,158,D
-9.57513,20.72313,331.6,4.57,1.96,5/11/2023,1312,A,85,6.1NRT,300.02,222.47,D
-10.3899,15.98299,312.02,1.89,1.34,5/11/2023,1312,A,58,6.1NRT,300.81,15.03,D
-9.88608,18.61228,311.63,3.09,1.67,5/11/2023,1312,A,38,6.1NRT,300.23,22.99,D
-9.57357,20.71505,318.46,4.57,1.96,5/11/2023,1312,A,68,6.1NRT,299.27,88.74,D
-10.38586,15.73324,311.71,1.81,1.32,5/11/2023,1312,A,29,6.1NRT,298.26,14.4,D
-9.89622,18.63499,313.55,3.11,1.67,5/11/2023,1312,A,64,6.1NRT,301.03,32.46,D
-10.3768,15.71469,320.07,1.81,1.32,5/11/2023,1312,A,74,6.1NRT,298.01,32.51,D
-10.3794,15.69843,310.89,1.8,1.32,5/11/2023,1312,A,53,6.1NRT,297.95,14.04,D
-9.4839,20.61493,320.29,4.5,1.95,5/11/2023,1312,A,60,6.1NRT,297.77,96.22,D
-9.49111,20.57496,319.11,4.47,1.94,5/11/2023,1312,A,38,6.1NRT,298.63,82.88,D
-9.93779,17.59337,310.15,2.57,1.54,5/11/2023,1312,A,34,6.1NRT,298.88,17.88,D
-9.8521,17.71865,315.54,2.64,1.56,5/11/2023,1312,A,68,6.1NRT,301.01,30.33,D
-9.34054,20.49444,319.77,4.44,1.94,5/11/2023,1312,A,74,6.1NRT,299.89,91.57,D
-9.34766,20.45454,327.55,4.41,1.93,5/11/2023,1312,A,82,6.1NRT,301.86,162.82,D
-9.34009,20.48999,322.81,4.44,1.94,5/11/2023,1312,A,77,6.1NRT,299.91,115,D
-9.34692,20.45012,323.97,4.41,1.93,5/11/2023,1312,A,78,6.1NRT,301.57,124.82,D
-9.64766,17.84299,326.46,2.73,1.58,5/11/2023,1312,A,81,6.1NRT,302.51,75.47,D
-9.127,20.5665,312.22,4.54,1.96,5/11/2023,1312,A,60,6.1NRT,298.27,50.9,D
-9.33356,19.40426,314.97,3.66,1.79,5/11/2023,1312,A,66,6.1NRT,299.82,53.34,D
-9.3393,19.3716,318.97,3.64,1.79,5/11/2023,1312,A,73,6.1NRT,301.38,76,D
-9.34208,19.40121,314.44,3.66,1.79,5/11/2023,1312,A,24,6.1NRT,299.5,42.65,D
-9.12727,20.56229,312.87,4.54,1.96,5/11/2023,1312,A,61,6.1NRT,298.26,56.27,D
-9.03617,20.67189,327.29,4.64,1.97,5/11/2023,1312,A,81,6.1NRT,298.43,186.17,D
-9.04352,20.63062,329.68,4.61,1.97,5/11/2023,1312,A,83,6.1NRT,299.1,211.4,D
-9.03518,20.66343,330.5,4.64,1.97,5/11/2023,1312,A,84,6.1NRT,298.82,222.78,D
-9.70333,16.39118,313.74,2.09,1.41,5/11/2023,1312,A,61,6.1NRT,300.9,18.45,D
-9.35548,18.22296,311.72,2.96,1.64,5/11/2023,1312,A,56,6.1NRT,300.08,21.01,D
-9.41248,17.89018,310.95,2.78,1.59,5/11/2023,1312,A,41,6.1NRT,299.59,17.57,D
-8.94612,20.35786,311.23,4.41,1.93,5/11/2023,1312,A,55,6.1NRT,298.18,43.48,D
-9.04694,19.79843,313.29,3.97,1.85,5/11/2023,1312,A,61,6.1NRT,298.15,47.99,D
-9.41018,17.88481,312.59,2.78,1.59,5/11/2023,1312,A,45,6.1NRT,299.55,23.02,D
-8.94545,20.35328,310.07,4.41,1.93,5/11/2023,1312,A,45,6.1NRT,298.07,36.56,D
-9.04257,19.79305,312.37,3.97,1.85,5/11/2023,1312,A,58,6.1NRT,297.98,41.82,D
-9.11978,19.2489,323.67,3.6,1.78,5/11/2023,1312,A,78,6.1NRT,299.89,98.74,D
-9.36061,17.41356,333.98,2.55,1.54,5/11/2023,1312,A,86,6.1NRT,304.38,100.41,D
-9.37175,17.55073,312.29,2.62,1.55,5/11/2023,1312,A,56,6.1NRT,301.33,18.58,D
-9.36324,17.42993,319.22,2.56,1.54,5/11/2023,1312,A,71,6.1NRT,302.48,36.63,D
-9.34956,17.42764,330.55,2.56,1.54,5/11/2023,1312,A,83,6.1NRT,302.46,84.47,D
-9.35334,17.40474,320.47,2.55,1.54,5/11/2023,1312,A,67,6.1NRT,302.58,39.41,D
-9.47656,16.33904,316.11,2.09,1.41,5/11/2023,1312,A,37,6.1NRT,302.12,16.24,D
-9.28113,17.41628,316.86,2.56,1.54,5/11/2023,1312,A,68,6.1NRT,301.39,30.97,D
-9.62518,15.36543,316.91,1.75,1.3,5/11/2023,1312,A,65,6.1NRT,301.11,18.99,D
-9.47622,16.18834,314.87,2.04,1.39,5/11/2023,1312,A,36,6.1NRT,300.71,15.08,D
-9.62715,15.37631,327.46,1.76,1.3,5/11/2023,1312,A,80,6.1NRT,302.63,41.31,D
-9.26821,17.45626,313.59,2.58,1.54,5/11/2023,1312,A,52,6.1NRT,300.96,21.22,D
-9.47496,16.1827,316.74,2.04,1.39,5/11/2023,1312,A,66,6.1NRT,300.73,21.14,D
-9.14476,18.11359,313.22,2.93,1.63,5/11/2023,1312,A,34,6.1NRT,300.28,25.65,D
-9.33188,16.98384,310.89,2.37,1.49,5/11/2023,1312,A,47,6.1NRT,298.05,19.83,D
-9.61461,15.23122,323.6,1.71,1.28,5/11/2023,1312,A,28,6.1NRT,307.57,22.56,D
-9.6056,15.21422,334.48,1.71,1.28,5/11/2023,1312,A,72,6.1NRT,307.81,50.84,D
-9.60802,15.19901,366.7,1.7,1.28,5/11/2023,1312,A,100,6.1NRT,304.77,208.26,D
-9.59418,15.21232,342.8,1.71,1.28,5/11/2023,1312,A,91,6.1NRT,308.79,79.14,D
-9.59662,15.19715,369.6,1.7,1.28,5/11/2023,1312,A,100,6.1NRT,306.37,227.16,D
-9.42559,16.1741,312.11,2.04,1.39,5/11/2023,1312,A,52,6.1NRT,300.7,12.44,D
-9.58026,15.22594,343.71,1.71,1.28,5/11/2023,1312,A,92,6.1NRT,306.15,85.55,D
-9.58277,15.21039,354.49,1.71,1.28,5/11/2023,1312,A,97,6.1NRT,305.8,134.18,D
-9.58523,15.19516,348.03,1.7,1.28,5/11/2023,1312,A,94,6.1NRT,303.33,105,D
-8.83304,19.31136,311.29,3.68,1.8,5/11/2023,1312,A,14,6.1NRT,298.59,30.07,D
-8.76417,19.61328,309.05,3.9,1.84,5/11/2023,1312,A,39,6.1NRT,295.87,28.82,D
-8.81707,19.30873,349.18,3.68,1.8,5/11/2023,1312,A,95,6.1NRT,300.98,364.31,D
-8.82275,19.27592,318.14,3.66,1.79,5/11/2023,1312,A,71,6.1NRT,298.52,67.55,D
-9.45939,15.47192,314.49,1.8,1.31,5/11/2023,1312,A,59,6.1NRT,300.5,15.22,D
-8.5994,20.35074,312.04,4.47,1.94,5/11/2023,1312,A,58,6.1NRT,295.08,52.86,D
-8.9029,18.45235,318.21,3.14,1.68,5/11/2023,1312,A,68,6.1NRT,301.33,43.37,D
-8.80995,19.30278,333.61,3.68,1.8,5/11/2023,1312,A,86,6.1NRT,299.9,181.58,D
-8.59925,20.34578,313.14,4.47,1.94,5/11/2023,1312,A,61,6.1NRT,295.19,60.01,D
-8.6224,20.10918,311.75,4.28,1.91,5/11/2023,1312,A,56,6.1NRT,296.77,47.44,D
-8.90538,18.44755,319.35,3.14,1.68,5/11/2023,1312,A,72,6.1NRT,301.5,52.53,D
-9.32275,15.90666,316.84,1.95,1.36,5/11/2023,1312,A,66,6.1NRT,299.02,26.17,D
-9.03683,17.40351,316.86,2.58,1.54,5/11/2023,1312,A,68,6.1NRT,300.49,31.26,D
-8.83105,18.52193,319.69,3.19,1.69,5/11/2023,1312,A,66,6.1NRT,300.76,52.7,D
-8.83588,18.49403,321.61,3.18,1.69,5/11/2023,1312,A,71,6.1NRT,300.04,61.61,D
-9.03855,17.31001,314.44,2.54,1.53,5/11/2023,1312,A,62,6.1NRT,301.72,22.2,D
-9.04239,17.28729,319.45,2.53,1.53,5/11/2023,1312,A,72,6.1NRT,300.95,39.19,D
-8.82093,18.4912,332.09,3.18,1.69,5/11/2023,1312,A,85,6.1NRT,300.06,123.65,D
-9.36208,15.28953,316.18,1.75,1.3,5/11/2023,1312,A,64,6.1NRT,303.02,15.19,D
-9.02622,17.41824,312.35,2.6,1.55,5/11/2023,1312,A,34,6.1NRT,299.78,15.87,D
-9.0447,17.30366,320.3,2.54,1.53,5/11/2023,1312,A,70,6.1NRT,301.74,38.63,D
-9.04835,17.281,315.58,2.53,1.53,5/11/2023,1312,A,29,6.1NRT,301.02,22.06,D
-9.36485,15.28308,316.91,1.75,1.3,5/11/2023,1312,A,65,6.1NRT,303.18,15.44,D
-8.82745,18.54304,316.3,3.21,1.7,5/11/2023,1312,A,55,6.1NRT,300.78,37.21,D
-8.83213,18.51481,322.08,3.19,1.69,5/11/2023,1312,A,76,6.1NRT,300.63,64.93,D
-8.83681,18.4865,315.46,3.18,1.69,5/11/2023,1312,A,17,6.1NRT,299.69,31.2,D
-8.81717,18.51182,325.23,3.19,1.69,5/11/2023,1312,A,69,6.1NRT,299.73,77.36,D
-8.82182,18.48395,326.39,3.18,1.69,5/11/2023,1312,A,71,6.1NRT,299.91,84.96,D
-8.9781,17.19966,313.26,2.5,1.52,5/11/2023,1312,A,59,6.1NRT,300.79,19.86,D
-8.54204,19.41494,318.52,3.8,1.82,5/11/2023,1312,A,71,6.1NRT,297.57,72.75,D
-8.21612,20.55238,313.02,4.71,1.99,5/11/2023,1312,A,48,6.1NRT,294.14,59.21,D
-8.57138,18.51524,314.16,3.23,1.7,5/11/2023,1312,A,63,6.1NRT,299.39,28.18,D
-8.57628,18.48666,326.25,3.21,1.7,5/11/2023,1312,A,80,6.1NRT,300.38,93.55,D
-8.24955,20.26287,315.85,4.47,1.94,5/11/2023,1312,A,61,6.1NRT,295.54,69.09,D
-8.5749,18.51072,319.37,3.23,1.7,5/11/2023,1312,A,73,6.1NRT,299.82,51.84,D
-8.57957,18.48222,323.12,3.21,1.7,5/11/2023,1312,A,77,6.1NRT,300.75,74.11,D
-8.2179,20.54782,314.54,4.71,1.99,5/11/2023,1312,A,64,6.1NRT,294.37,69.74,D
-8.24942,20.25777,313.72,4.47,1.94,5/11/2023,1312,A,49,6.1NRT,295.44,54.65,D
-8.18375,20.32831,317.65,4.54,1.96,5/11/2023,1312,A,35,6.1NRT,293.9,79.31,D
-8.49933,18.4985,323.19,3.23,1.7,5/11/2023,1312,A,77,6.1NRT,298.76,75.21,D
-8.50425,18.46953,314.47,3.21,1.7,5/11/2023,1312,A,64,6.1NRT,298.15,33.44,D
-8.1664,20.32527,330.09,4.54,1.96,5/11/2023,1312,A,83,6.1NRT,294.39,200.06,D
-8.15756,20.35798,318.23,4.57,1.96,5/11/2023,1312,A,32,6.1NRT,293.86,88.63,D
-8.16446,20.3173,324.06,4.54,1.96,5/11/2023,1312,A,73,6.1NRT,293.96,137.41,D
-8.94628,15.53092,312.46,1.86,1.33,5/11/2023,1312,A,55,6.1NRT,299.48,15.27,D
-8.39601,18.65239,317.65,3.34,1.72,5/11/2023,1312,A,61,6.1NRT,298.03,49.74,D
-8.92702,15.20041,313.48,1.75,1.3,5/11/2023,1312,A,58,6.1NRT,301.03,12.73,D
-8.92958,15.18458,314.62,1.75,1.3,5/11/2023,1312,A,61,6.1NRT,300.8,14.57,D
-8.34491,18.49414,331.84,3.25,1.7,5/11/2023,1312,A,85,6.1NRT,297.9,139.17,D
-8.34864,18.48963,328.08,3.25,1.7,5/11/2023,1312,A,82,6.1NRT,298.07,115.21,D
-8.83721,15.49129,311.54,1.85,1.33,5/11/2023,1312,A,51,6.1NRT,299.56,13.76,D
-8.86521,15.31465,312.25,1.79,1.31,5/11/2023,1312,A,39,6.1NRT,300.93,11.73,D
-8.72708,16.10107,310.67,2.07,1.4,5/11/2023,1312,A,50,6.1NRT,298.02,13.22,D
-8.14498,19.34723,316.52,3.82,1.83,5/11/2023,1312,A,69,6.1NRT,296.8,62.83,D
-8.09298,19.16578,319.01,3.71,1.8,5/11/2023,1312,A,73,6.1NRT,295.53,82.7,D
-8.10215,19.16229,310.72,3.71,1.8,5/11/2023,1312,A,54,6.1NRT,294.05,34.86,D
-8.03532,19.46536,309.29,3.92,1.84,5/11/2023,1312,A,47,6.1NRT,296.3,30.31,D
-8.08615,19.15966,309.79,3.71,1.8,5/11/2023,1312,A,37,6.1NRT,295.8,30.32,D
-8.66414,15.12343,312.08,1.75,1.3,5/11/2023,1312,A,51,6.1NRT,299.98,11.85,D
-8.66659,15.10822,311.96,1.74,1.29,5/11/2023,1312,A,50,6.1NRT,299.65,11.31,D
-8.59958,15.37302,331.15,1.83,1.32,5/11/2023,1312,A,84,6.1NRT,299.5,56.54,D
-8.60167,15.38349,315.25,1.83,1.33,5/11/2023,1312,A,59,6.1NRT,299.38,16.11,D
-8.60439,15.36603,326.87,1.83,1.32,5/11/2023,1312,A,80,6.1NRT,299.28,45.75,D
-8.43891,16.01373,314.68,2.07,1.4,5/11/2023,1312,A,65,6.1NRT,298.52,23.29,D
-8.52854,15.38679,317.46,1.84,1.33,5/11/2023,1312,A,69,6.1NRT,300.41,22.23,D
-8.23691,17.07007,309.68,2.52,1.53,5/11/2023,1312,A,48,6.1NRT,296.98,15.43,D
-8.24066,17.04783,317.67,2.51,1.52,5/11/2023,1312,A,71,6.1NRT,297.57,39.16,D
-8.45958,15.7897,313.76,1.98,1.37,5/11/2023,1312,A,51,6.1NRT,300.38,16.17,D
-8.24444,17.0665,311.79,2.52,1.53,5/11/2023,1312,A,57,6.1NRT,297.03,21.38,D
-8.24806,17.04391,311.6,2.51,1.52,5/11/2023,1312,A,57,6.1NRT,297.46,20,D
-8.44352,15.73284,311.29,1.96,1.37,5/11/2023,1312,A,53,6.1NRT,298.9,12.52,D
-8.49721,15.39216,321.46,1.85,1.33,5/11/2023,1312,A,74,6.1NRT,299.78,33.54,D
-8.43863,15.60746,312.48,1.92,1.35,5/11/2023,1312,A,57,6.1NRT,300.1,13.47,D
-7.80034,19.37655,316.77,3.9,1.84,5/11/2023,1312,A,69,6.1NRT,297.89,69.93,D
-8.36598,15.903,315.04,2.03,1.39,5/11/2023,1312,A,65,6.1NRT,299.89,20.1,D
-8.36892,15.8849,311.23,2.02,1.39,5/11/2023,1312,A,24,6.1NRT,298.68,10.2,D
-8.38484,15.63414,312.8,1.93,1.36,5/11/2023,1312,A,35,6.1NRT,298.84,12.98,D
-8.12444,17.11552,312.98,2.55,1.54,5/11/2023,1312,A,52,6.1NRT,298.61,21.18,D
-8.12834,17.09252,316.37,2.54,1.53,5/11/2023,1312,A,68,6.1NRT,298.94,33.21,D
-8.35848,15.71874,317.91,1.96,1.37,5/11/2023,1312,A,44,6.1NRT,301.75,20.22,D
-8.40092,15.46134,317.25,1.87,1.34,5/11/2023,1312,A,44,6.1NRT,298.28,21.32,D
-8.35897,15.83939,315.55,2.01,1.38,5/11/2023,1312,A,66,6.1NRT,300.72,20.49,D
-8.40398,15.47191,313.92,1.88,1.34,5/11/2023,1312,A,22,6.1NRT,298.37,14.78,D
-8.3513,15.72855,316.76,1.97,1.37,5/11/2023,1312,A,46,6.1NRT,302.33,18.58,D
-8.35407,15.71103,330.95,1.96,1.37,5/11/2023,1312,A,84,6.1NRT,301.65,60.3,D
-8.11722,17.10603,326.17,2.55,1.54,5/11/2023,1312,A,80,6.1NRT,301.85,66.78,D
-8.10349,17.10427,332.66,2.55,1.54,5/11/2023,1312,A,85,6.1NRT,301.2,97.91,D
-8.10722,17.08146,318.86,2.54,1.53,5/11/2023,1312,A,60,6.1NRT,299.12,37.58,D
-8.30129,15.88469,312.36,2.03,1.39,5/11/2023,1312,A,57,6.1NRT,299.82,16.07,D
-8.36818,15.46649,318.87,1.88,1.34,5/11/2023,1312,A,71,6.1NRT,300.13,26.42,D
-8.00705,17.60165,313.57,2.8,1.6,5/11/2023,1312,A,62,6.1NRT,299.67,25.72,D
-8.08989,17.10169,320.46,2.55,1.54,5/11/2023,1312,A,62,6.1NRT,301.35,41.24,D
-8.31593,15.56226,325.5,1.91,1.35,5/11/2023,1312,A,79,6.1NRT,301.76,41.13,D
-7.91096,17.82076,312.59,2.93,1.63,5/11/2023,1312,A,39,6.1NRT,296.33,25.12,D
-8.31221,15.556,325.24,1.91,1.35,5/11/2023,1312,A,79,6.1NRT,301.32,40.36,D
-8.02346,17.03923,323.77,2.53,1.53,5/11/2023,1312,A,78,6.1NRT,299.49,55.74,D
-8.0271,17.01698,321.24,2.52,1.53,5/11/2023,1312,A,75,6.1NRT,298.91,46.87,D
-8.01348,17.01498,318.68,2.52,1.53,5/11/2023,1312,A,41,6.1NRT,297.53,34.24,D
-7.99751,16.9434,314.37,2.49,1.52,5/11/2023,1312,A,64,6.1NRT,298.62,27.41,D
-8.21974,15.5938,315.23,1.93,1.36,5/11/2023,1312,A,21,6.1NRT,300.2,14.88,D
-8.22256,15.57646,324.3,1.93,1.36,5/11/2023,1312,A,78,6.1NRT,301.67,38.81,D
-7.62863,19.02212,315.46,3.68,1.8,5/11/2023,1312,A,66,6.1NRT,295.19,60.18,D
-8.23695,15.33822,313.32,1.85,1.33,5/11/2023,1312,A,41,6.1NRT,299.41,14.32,D
-8.21473,15.58578,328,1.93,1.36,5/11/2023,1312,A,80,6.1NRT,301.42,47.27,D
-7.98919,16.93486,311.22,2.49,1.52,5/11/2023,1312,A,35,6.1NRT,297.81,16,D
-8.2419,15.33247,310.91,1.85,1.33,5/11/2023,1312,A,28,6.1NRT,298.62,11.44,D
-7.62994,19.04835,311.59,3.71,1.8,5/11/2023,1312,A,55,6.1NRT,295.83,40.04,D
-7.6355,19.01481,312.14,3.68,1.8,5/11/2023,1312,A,57,6.1NRT,296.02,42.75,D
-8.20143,15.51299,313.46,1.91,1.35,5/11/2023,1312,A,60,6.1NRT,298.59,13.8,D
-7.87113,17.49013,313.61,2.76,1.59,5/11/2023,1312,A,46,6.1NRT,294.34,22.97,D
-7.88269,17.24467,315.96,2.64,1.56,5/11/2023,1312,A,18,6.1NRT,299.87,20.74,D
-7.86883,17.24236,318.8,2.64,1.56,5/11/2023,1312,A,67,6.1NRT,298.12,31.91,D
-7.87269,17.21918,325.34,2.63,1.56,5/11/2023,1312,A,79,6.1NRT,299.73,60.27,D
-8.08407,15.85549,311.93,2.04,1.39,5/11/2023,1312,A,56,6.1NRT,298.66,15.17,D
-8.2131,14.98667,319.77,1.74,1.29,5/11/2023,1312,A,72,6.1NRT,299.87,27.75,D
-7.41433,19.61953,332.14,4.14,1.88,5/11/2023,1312,A,85,6.1NRT,296.53,208.61,D
-7.42079,19.58291,352.21,4.11,1.88,5/11/2023,1312,A,96,6.1NRT,297.7,480.99,D
-8.08271,15.8498,315.82,2.04,1.39,5/11/2023,1312,A,66,6.1NRT,298.85,22.73,D
-8.2171,14.98167,315.36,1.74,1.29,5/11/2023,1312,A,40,6.1NRT,299.98,17.06,D
-7.68133,18.09543,312.69,3.11,1.67,5/11/2023,1312,A,59,6.1NRT,296.8,30.56,D
-8.07123,15.68261,319.41,1.98,1.37,5/11/2023,1312,A,72,6.1NRT,301.63,25.38,D
-8.07402,15.66499,321.19,1.97,1.37,5/11/2023,1312,A,74,6.1NRT,301,28,D
-7.41122,19.6144,336.82,4.14,1.88,5/11/2023,1312,A,88,6.1NRT,296.41,259.71,D
-7.41741,19.57792,344.39,4.11,1.88,5/11/2023,1312,A,92,6.1NRT,296.91,355.97,D
-7.86556,16.7967,317.67,2.44,1.51,5/11/2023,1312,A,70,6.1NRT,300.2,29.79,D
-8.09892,15.35351,321.19,1.86,1.33,5/11/2023,1312,A,73,6.1NRT,300.63,28.94,D
-8.10946,15.28745,312.04,1.84,1.33,5/11/2023,1312,A,47,6.1NRT,298.63,12.71,D
-8.01442,15.80175,312.52,2.02,1.39,5/11/2023,1312,A,57,6.1NRT,299.92,14.72,D
-8.11176,14.91025,314.9,1.72,1.29,5/11/2023,1312,A,64,6.1NRT,298.27,17.48,D
-7.99013,15.6082,315.06,1.96,1.37,5/11/2023,1312,A,25,6.1NRT,299.78,15.62,D
-7.60735,17.79879,312.52,2.96,1.64,5/11/2023,1312,A,58,6.1NRT,297.93,26.42,D
-7.73992,16.99641,325.37,2.54,1.53,5/11/2023,1312,A,79,6.1NRT,302.25,55,D
-7.72632,16.99398,321.22,2.54,1.53,5/11/2023,1312,A,75,6.1NRT,300.49,39.37,D
-7.73856,16.83614,315.72,2.47,1.51,5/11/2023,1312,A,66,6.1NRT,298.86,23.18,D
-7.74221,16.81415,315.72,2.46,1.51,5/11/2023,1312,A,63,6.1NRT,298.71,21.99,D
-8.04202,14.97856,312.24,1.75,1.3,5/11/2023,1312,A,56,6.1NRT,299.05,14.87,D
-7.9547,15.44372,337.38,1.9,1.35,5/11/2023,1312,A,88,6.1NRT,300.08,82.67,D
-7.95745,15.42687,315.97,1.9,1.35,5/11/2023,1312,A,66,6.1NRT,297.57,16.52,D
-7.74525,16.83204,325.55,2.47,1.51,5/11/2023,1312,A,79,6.1NRT,299.52,57.45,D
-7.96269,15.43958,324.09,1.9,1.35,5/11/2023,1312,A,78,6.1NRT,299.56,38.12,D
-7.95072,15.43758,326.18,1.9,1.35,5/11/2023,1312,A,80,6.1NRT,299.95,42.36,D
